學年度,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),僑生男,僑生女,港澳生男,港澳生女
107,私立,一般大學,1014,義守大學,2311002,應用英語學系,學士班(日間),1,0,1,2
107,私立,一般大學,1014,義守大學,2311003,應用日語學系,學士班(日間),0,0,10,10
107,私立,一般大學,1014,義守大學,3211008,大眾傳播學系,學士班(日間),4,6,9,18
107,私立,一般大學,1014,義守大學,4111009,會計學系,學士班(日間),0,0,1,1
107,私立,一般大學,1014,義守大學,4121016,財務金融學系,學士班(日間),0,0,2,0
107,私立,一般大學,1014,義守大學,4121016,財務金融學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,4121017,國際財務金融學系,學士班(日間),0,1,2,0
107,私立,一般大學,1014,義守大學,4131010,企業管理學系,學士班(日間),2,0,9,7
107,私立,一般大學,1014,義守大學,4131012,管理學院管理碩士班,碩士班(日間),0,0,0,1
107,私立,一般大學,1014,義守大學,4131013,國際企業經營學系,學士班(日間),5,0,0,0
107,私立,一般大學,1014,義守大學,4133018,醫務管理學系,學士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,4133018,醫務管理學系,碩士班(日間),0,0,0,1
107,私立,一般大學,1014,義守大學,4134007,公共政策與管理學系,學士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,4141015,國際商務學系,學士班(日間),0,2,0,1
107,私立,一般大學,1014,義守大學,4199019,工業管理學系,學士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,5121020,生物科技學系,學士班(日間),0,0,7,3
107,私立,一般大學,1014,義守大學,5191044,營養學系,學士班(日間),0,3,8,5
107,私立,一般大學,1014,義守大學,6131024,資訊管理學系,學士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,6131027,資訊工程學系,學士班(日間),1,1,6,0
107,私立,一般大學,1014,義守大學,7111033,化學工程學系,學士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,7141025,電機工程學系,學士班(日間),0,0,3,0
107,私立,一般大學,1014,義守大學,7141025,電機工程學系,碩士班(日間),0,1,0,0
107,私立,一般大學,1014,義守大學,7141026,電子工程學系,學士班(日間),0,0,2,0
107,私立,一般大學,1014,義守大學,7141026,電子工程學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1014,義守大學,7151030,機械與自動化工程學系,學士班(日間),1,0,4,0
107,私立,一般大學,1014,義守大學,7193037,生物醫學工程學系,學士班(日間),0,0,1,2
107,私立,一般大學,1014,義守大學,7321032,土木與生態工程學系,學士班(日間),0,0,2,0
107,私立,一般大學,1014,義守大學,9131046,護理學系,學士班(日間),0,4,14,25
107,私立,一般大學,1014,義守大學,9141050,醫學影像暨放射科學系,學士班(日間),0,0,2,4
107,私立,一般大學,1014,義守大學,9141061,醫學檢驗技術學系,學士班(日間),0,0,1,1
107,私立,一般大學,1014,義守大學,9151042,物理治療學系,學士班(日間),1,5,38,29
107,私立,一般大學,1014,義守大學,9152043,職能治療學系,學士班(日間),1,4,31,36
107,私立,一般大學,1014,義守大學,10131051,餐旅管理學系,學士班(日間),6,8,23,30
107,私立,一般大學,1014,義守大學,10131052,廚藝學系,學士班(日間),5,4,25,27
107,私立,一般大學,1014,義守大學,10151053,觀光學系,學士班(日間),0,2,3,5
107,私立,一般大學,1014,義守大學,10151055,國際觀光餐旅學系,學士班(日間),1,4,8,9
107,私立,一般大學,1014,義守大學,10151057,休閒事業管理學系,學士班(日間),0,0,6,3
107,私立,一般大學,1014,義守大學,10199058,娛樂事業管理學系,學士班(日間),2,1,2,7
107,私立,一般大學,1015,世新大學,2111018,廣播電視電影學系,學士班(日間),10,33,11,20
107,私立,一般大學,1015,世新大學,2111018,廣播電視電影學系,碩士班(日間),0,2,2,1
107,私立,一般大學,1015,世新大學,2112004,數位多媒體設計學系,學士班(日間),9,10,7,3
107,私立,一般大學,1015,世新大學,2311002,英語學系,學士班(日間),0,1,4,2
107,私立,一般大學,1015,世新大學,2311003,日本語文學系,學士班(日間),1,2,3,6
107,私立,一般大學,1015,世新大學,2322001,中國文學系,學士班(日間),0,0,2,8
107,私立,一般大學,1015,世新大學,3111005,經濟學系,學士班(日間),1,0,2,1
107,私立,一般大學,1015,世新大學,3141007,性別研究所,碩士班(日間),0,0,0,1
107,私立,一般大學,1015,世新大學,3141008,社會心理學系,學士班(日間),1,2,7,7
107,私立,一般大學,1015,世新大學,3191006,社會發展研究所,碩士班(日間),0,0,0,1
107,私立,一般大學,1015,世新大學,3212017,新聞學系,學士班(日間),8,11,7,11
107,私立,一般大學,1015,世新大學,3214013,資訊傳播學系,學士班(日間),1,1,3,3
107,私立,一般大學,1015,世新大學,3214014,口語傳播學系,學士班(日間),5,4,6,10
107,私立,一般大學,1015,世新大學,3214014,口語傳播學系,碩士班(日間),0,1,0,0
107,私立,一般大學,1015,世新大學,3214020,圖文傳播暨數位出版學系,學士班(日間),4,8,7,13
107,私立,一般大學,1015,世新大學,3214020,圖文傳播暨數位出版學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1015,世新大學,4121024,財務金融學系,學士班(日間),0,3,4,0
107,私立,一般大學,1015,世新大學,4121024,財務金融學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1015,世新大學,4131023,企業管理學系,學士班(日間),2,1,4,0
107,私立,一般大學,1015,世新大學,4134009,行政管理學系,學士班(日間),0,1,1,4
107,私立,一般大學,1015,世新大學,4142019,公共關係暨廣告學系,學士班(日間),7,18,4,9
107,私立,一般大學,1015,世新大學,4199025,傳播管理學系,學士班(日間),3,11,8,7
107,私立,一般大學,1015,世新大學,4211026,法律學系,學士班(日間),0,0,2,0
107,私立,一般大學,1015,世新大學,6131028,資訊管理學系,學士班(日間),2,0,5,0
107,私立,一般大學,1015,世新大學,10151029,觀光學系,學士班(日間),3,10,8,8
107,私立,一般大學,1015,世新大學,10151029,觀光學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1016,銘傳大學,1131042,華語文教學學系,學士班(日間),0,0,1,0
107,私立,一般大學,1016,銘傳大學,2112012,數位媒體設計學系,學士班(日間),4,9,8,23
107,私立,一般大學,1016,銘傳大學,2112012,數位媒體設計學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1016,銘傳大學,2112072,商業設計學系,學士班(日間),1,6,3,13
107,私立,一般大學,1016,銘傳大學,2123073,商品設計學系,學士班(日間),4,8,9,15
107,私立,一般大學,1016,銘傳大學,2123073,商品設計學系創新設計與管理碩士班,碩士班(日間),0,1,1,0
107,私立,一般大學,1016,銘傳大學,2311010,應用日語學系,學士班(日間),2,6,14,10
107,私立,一般大學,1016,銘傳大學,2311031,應用英語學系,學士班(日間),2,3,13,6
107,私立,一般大學,1016,銘傳大學,2322002,應用中國文學系,學士班(日間),2,0,3,2
107,私立,一般大學,1016,銘傳大學,3122005,國際事務與外交學士學位學程,學士班(日間),0,2,1,0
107,私立,一般大學,1016,銘傳大學,3131054,諮商與工商心理學系,學士班(日間),2,3,12,11
107,私立,一般大學,1016,銘傳大學,3131054,諮商與工商心理學系,碩士班(日間),0,0,1,0
107,私立,一般大學,1016,銘傳大學,3141088,犯罪防治學系,學士班(日間),0,0,3,1
107,私立,一般大學,1016,銘傳大學,3211063,新聞與大眾傳播學士學位學程,學士班(日間),1,0,0,2
107,私立,一般大學,1016,銘傳大學,3212046,新聞學系,學士班(日間),4,12,6,18
107,私立,一般大學,1016,銘傳大學,3213047,廣播電視學系,學士班(日間),14,31,26,21
107,私立,一般大學,1016,銘傳大學,3213064,新媒體暨傳播管理學系,學士班(日間),13,25,4,13
107,私立,一般大學,1016,銘傳大學,3213064,新媒體暨傳播管理學系,碩士班(日間),0,1,0,2
107,私立,一般大學,1016,銘傳大學,4111032,會計學系,學士班(日間),0,3,2,1
107,私立,一般大學,1016,銘傳大學,4121020,財務金融學系,學士班(日間),3,2,3,1
107,私立,一般大學,1016,銘傳大學,4121059,經濟與金融學系,學士班(日間),1,0,2,2
107,私立,一般大學,1016,銘傳大學,4123056,風險管理與保險學系,學士班(日間),1,0,3,0
107,私立,一般大學,1016,銘傳大學,4131017,國際企業與貿易學士學位學程,學士班(日間),1,2,0,0
107,私立,一般大學,1016,銘傳大學,4131036,企業管理學系,學士班(日間),14,12,15,9
107,私立,一般大學,1016,銘傳大學,4131036,企業管理學系,碩士班(日間),0,1,0,0
107,私立,一般大學,1016,銘傳大學,4131061,國際企業學系,學士班(日間),16,15,6,5
107,私立,一般大學,1016,銘傳大學,4131061,國際企業學系,碩士班(日間),0,1,0,0
107,私立,一般大學,1016,銘傳大學,4133022,醫療資訊與管理學系,學士班(日間),0,0,2,0
107,私立,一般大學,1016,銘傳大學,4133022,醫療資訊與管理學系健康產業管理碩士班,碩士班(日間),1,0,0,0
107,私立,一般大學,1016,銘傳大學,4134006,公共事務學系,學士班(日間),0,0,3,1
107,私立,一般大學,1016,銘傳大學,4143015,廣告暨策略行銷學系,學士班(日間),5,18,12,17
107,私立,一般大學,1016,銘傳大學,4199027,時尚創意管理學士學位學程,學士班(日間),1,0,0,1
107,私立,一般大學,1016,銘傳大學,4212024,財金法律學系,學士班(日間),1,0,1,0
107,私立,一般大學,1016,銘傳大學,5121009,生物科技學系,學士班(日間),1,1,0,2
107,私立,一般大學,1016,銘傳大學,6131045,資訊管理學系,學士班(日間),6,0,11,2
107,私立,一般大學,1016,銘傳大學,6132078,資訊傳播工程學系,學士班(日間),1,0,3,1
107,私立,一般大學,1016,銘傳大學,6134050,電腦與通訊工程學系,學士班(日間),1,0,3,0
107,私立,一般大學,1016,銘傳大學,7141029,資訊工程學系,學士班(日間),0,0,5,2
107,私立,一般大學,1016,銘傳大學,7193043,生物醫學工程學系,學士班(日間),0,0,0,1
107,私立,一般大學,1016,銘傳大學,7311026,建築學系,學士班(日間),6,1,7,2
107,私立,一般大學,1016,銘傳大學,7313048,都市規劃與防災學系,學士班(日間),0,1,2,1
107,私立,一般大學,1016,銘傳大學,10131044,餐旅管理學系,學士班(日間),2,22,15,16
107,私立,一般大學,1016,銘傳大學,10151008,旅遊與觀光學士學位學程,學士班(日間),0,0,0,1
107,私立,一般大學,1016,銘傳大學,10151033,觀光事業學系,學士班(日間),2,16,9,21
107,私立,一般大學,1016,銘傳大學,10151033,觀光事業學系,碩士班(日間),1,0,0,0
107,私立,一般大學,1016,銘傳大學,10152076,休閒遊憩管理學系,學士班(日間),2,4,4,5
107,私立,一般大學,1017,實踐大學,2112012,媒體傳達設計學系,學士班(日間),1,3,7,11
107,私立,一般大學,1017,實踐大學,2112012,媒體傳達設計學系,碩士班(日間),0,1,0,0
107,私立,一般大學,1017,實踐大學,2112013,電腦動畫學士學位學程,學士班(日間),0,0,0,1
107,私立,一般大學,1017,實踐大學,2112039,資訊模擬與設計學系,學士班(日間),1,0,16,7
107,私立,一般大學,1017,實踐大學,2122009,時尚設計學系,學士班(日間),0,7,7,31
107,私立,一般大學,1017,實踐大學,2123014,工業產品設計學系,學士班(日間),1,1,4,4
107,私立,一般大學,1017,實踐大學,2123014,工業產品設計學系,碩士班(日間),1,0,0,0
107,私立,一般大學,1017,實踐大學,2125051,服裝設計學系,學士班(日間),0,8,3,6
107,私立,一般大學,1017,實踐大學,2125051,服裝設計學系,碩士班(日間),0,0,1,2
107,私立,一般大學,1017,實踐大學,2125053,服飾設計與經營學系,學士班(日間),0,15,5,20
107,私立,一般大學,1017,實踐大學,2151001,音樂學系,學士班(日間),2,4,8,1
107,私立,一般大學,1017,實踐大學,2311004,應用外語學系,學士班(日間),1,3,1,7
107,私立,一般大學,1017,實踐大學,2311005,應用英語學系,學士班(日間),0,0,3,2
107,私立,一般大學,1017,實踐大學,2311006,應用日文學系,學士班(日間),0,0,2,5
107,私立,一般大學,1017,實踐大學,2322002,應用中文學系,學士班(日間),1,0,2,2
107,私立,一般大學,1017,實踐大學,4111019,會計學系,學士班(日間),0,1,2,1
107,私立,一般大學,1017,實踐大學,4121029,財務金融學系,學士班(日間),0,0,1,0
107,私立,一般大學,1017,實踐大學,4123033,風險管理與保險學系,學士班(日間),0,0,1,0
107,私立,一般大學,1017,實踐大學,4131021,企業管理學系,學士班(日間),1,4,8,1
107,私立,一般大學,1017,實踐大學,4131022,國際企業管理學系,學士班(日間),0,0,6,2
107,私立,一般大學,1017,實踐大學,4131023,管理學院國際企業英語學士學位學程,學士班(日間),1,0,0,0
107,私立,一般大學,1017,實踐大學,4141026,國際貿易學系,學士班(日間),1,2,1,0
107,私立,一般大學,1017,實踐大學,4141028,國際經營與貿易學系,學士班(日間),3,2,3,0
107,私立,一般大學,1017,實踐大學,4143035,行銷管理學系,學士班(日間),1,1,1,0
107,私立,一般大學,1017,實踐大學,4199036,管理學院創意產業博士班,博士班,0,1,0,0
107,私立,一般大學,1017,實踐大學,5191043,食品營養與保健生技學系,學士班(日間),0,3,3,1
107,私立,一般大學,1017,實踐大學,5191043,食品營養與保健生技學系,碩士班(日間),0,0,1,1
107,私立,一般大學,1017,實踐大學,6131037,資訊科技與管理學系,學士班(日間),0,0,3,3
107,私立,一般大學,1017,實踐大學,6131038,資訊管理學系,學士班(日間),0,0,1,0
107,私立,一般大學,1017,實踐大學,6131040,資訊科技與通訊學系,學士班(日間),0,0,9,0
107,私立,一般大學,1017,實踐大學,7311041,建築設計學系,學士班(日間),0,1,5,9
107,私立,一般大學,1017,實踐大學,7311041,建築設計學系三年班,碩士班(日間),1,0,1,0
107,私立,一般大學,1017,實踐大學,9221045,家庭研究與兒童發展學系,學士班(日間),1,3,1,10
107,私立,一般大學,1017,實踐大學,9231044,社會工作學系,學士班(日間),0,2,10,6
107,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系,學士班(日間),6,15,11,9
107,私立,一般大學,1017,實踐大學,10131046,餐飲管理學系餐飲產業創新碩士班,碩士班(日間),0,0,1,0
107,私立,一般大學,1017,實踐大學,10151047,觀光管理學系,學士班(日間),4,7,6,11
107,私立,一般大學,1017,實踐大學,10152049,休閒產業管理學系,學士班(日間),0,0,7,1
107,私立,技專校院,1018,朝陽科技大學,2112003,視覺傳達設計系,學士班(日間),0,3,5,12
107,私立,技專校院,1018,朝陽科技大學,2112003,視覺傳達設計系,碩士班(日間),0,0,1,1
107,私立,技專校院,1018,朝陽科技大學,2112003,視覺傳達設計系_香港二技專班,學士班(日間),0,0,2,2
107,私立,技專校院,1018,朝陽科技大學,2123004,工業設計系,學士班(日間),0,0,1,1
107,私立,技專校院,1018,朝陽科技大學,2311001,應用英語系,學士班(日間),0,1,5,2
